index,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,set,Expenses,group,Cabin_y,VIP_y,HomePlanet_y,Destination_y,Cabin_y,VIP_y,HomePlanet_y,Destination_y,Cabin_y,VIP_y,HomePlanet_y,Destination_y,Cabin_y,VIP_y,HomePlanet_y,Destination_y,Cabin_y,VIP_y,HomePlanet_y,Destination_y
113,0119_01,,False,A/0/P,TRAPPIST-1e,39.0,False,0.0,2344.0,0.0,65.0,6898.0,Batan Coning,False,1,9307.0,0119,A/0/P,False,Europa,TRAPPIST-1e,A/0/P,False,Europa,TRAPPIST-1e,A/0/P,False,Europa,TRAPPIST-1e,A/0/P,False,Europa,TRAPPIST-1e,A/0/P,False,Europa,TRAPPIST-1e
51,0125_01,Europa,True,B/6/P,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Saiphda Fulatorly,,0,0.0,0125,B/6/P,False,Europa,55 Cancri e,B/6/P,False,Europa,55 Cancri e,B/6/P,False,Europa,55 Cancri e,B/6/P,False,Europa,55 Cancri e,B/6/P,False,Europa,55 Cancri e
52,0125_02,Europa,False,B/6/P,TRAPPIST-1e,16.0,False,3966.0,2872.0,0.0,0.0,2458.0,Hadira Fulatorly,,0,9296.0,0125,B/6/P,False,Europa,55 Cancri e,B/6/P,False,Europa,55 Cancri e,B/6/P,False,Europa,55 Cancri e,B/6/P,False,Europa,55 Cancri e,B/6/P,False,Europa,55 Cancri e
121,0128_02,Mars,False,E/8/S,TRAPPIST-1e,45.0,False,2103.0,6.0,0.0,0.0,0.0,Barave Fles,False,1,2109.0,0128,D/3/S,True,Mars,TRAPPIST-1e,D/3/S,True,Mars,TRAPPIST-1e,D/3/S,True,Mars,TRAPPIST-1e,D/3/S,True,Mars,TRAPPIST-1e,D/3/S,True,Mars,TRAPPIST-1e
120,0128_01,Mars,False,D/3/S,TRAPPIST-1e,61.0,True,2353.0,334.0,9.0,316.0,2.0,Grohs Fles,False,1,3014.0,0128,D/3/S,True,Mars,TRAPPIST-1e,D/3/S,True,Mars,TRAPPIST-1e,D/3/S,True,Mars,TRAPPIST-1e,D/3/S,True,Mars,TRAPPIST-1e,D/3/S,True,Mars,TRAPPIST-1e
123,0133_01,Mars,True,F/29/S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Flynx Blie,True,1,0.0,0133,F/29/S,False,Mars,TRAPPIST-1e,F/29/S,False,Mars,TRAPPIST-1e,F/29/S,False,Mars,TRAPPIST-1e,F/29/S,False,Mars,TRAPPIST-1e,F/29/S,False,Mars,TRAPPIST-1e
124,0133_02,Mars,False,D/5/S,TRAPPIST-1e,36.0,False,2738.0,0.0,0.0,0.0,0.0,Egrasp Blie,False,1,2738.0,0133,F/29/S,False,Mars,TRAPPIST-1e,F/29/S,False,Mars,TRAPPIST-1e,F/29/S,False,Mars,TRAPPIST-1e,F/29/S,False,Mars,TRAPPIST-1e,F/29/S,False,Mars,TRAPPIST-1e
128,0138_02,Earth,False,E/5/P,,34.0,False,0.0,22.0,0.0,564.0,207.0,Monah Gambs,False,1,793.0,0138,G/18/P,False,Earth,TRAPPIST-1e,G/18/P,False,Earth,TRAPPIST-1e,G/18/P,False,Earth,TRAPPIST-1e,G/18/P,False,Earth,TRAPPIST-1e,G/18/P,False,Earth,TRAPPIST-1e
127,0138_01,Earth,True,G/18/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Fayene Gambs,True,1,0.0,0138,G/18/P,False,Earth,TRAPPIST-1e,G/18/P,False,Earth,TRAPPIST-1e,G/18/P,False,Earth,TRAPPIST-1e,G/18/P,False,Earth,TRAPPIST-1e,G/18/P,False,Earth,TRAPPIST-1e
131,0140_02,Earth,False,F/29/P,TRAPPIST-1e,26.0,False,440.0,0.0,0.0,0.0,462.0,Verney Whitakers,False,1,902.0,0140,G/19/P,False,Earth,TRAPPIST-1e,G/19/P,False,Earth,TRAPPIST-1e,G/19/P,False,Earth,TRAPPIST-1e,G/19/P,False,Earth,TRAPPIST-1e,G/19/P,False,Earth,TRAPPIST-1e
130,0140_01,Earth,True,G/19/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Evaley Mejiaddox,True,1,0.0,0140,G/19/P,False,Earth,TRAPPIST-1e,G/19/P,False,Earth,TRAPPIST-1e,G/19/P,False,Earth,TRAPPIST-1e,G/19/P,False,Earth,TRAPPIST-1e,G/19/P,False,Earth,TRAPPIST-1e
59,0142_02,Mars,False,F/30/S,TRAPPIST-1e,23.0,False,378.0,402.0,0.0,0.0,509.0,Swafox Buth,,0,1289.0,0142,F/30/S,False,Mars,TRAPPIST-1e,F/30/S,False,Mars,TRAPPIST-1e,F/30/S,False,Mars,TRAPPIST-1e,F/30/S,False,Mars,TRAPPIST-1e,F/30/S,False,Mars,TRAPPIST-1e
60,0142_03,Mars,False,F/30/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Gacke Buth,,0,0.0,0142,F/30/S,False,Mars,TRAPPIST-1e,F/30/S,False,Mars,TRAPPIST-1e,F/30/S,False,Mars,TRAPPIST-1e,F/30/S,False,Mars,TRAPPIST-1e,F/30/S,False,Mars,TRAPPIST-1e
58,0142_01,Mars,True,F/30/S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Oakes Buth,,0,0.0,0142,F/30/S,False,Mars,TRAPPIST-1e,F/30/S,False,Mars,TRAPPIST-1e,F/30/S,False,Mars,TRAPPIST-1e,F/30/S,False,Mars,TRAPPIST-1e,F/30/S,False,Mars,TRAPPIST-1e
63,0150_01,Europa,True,B/7/P,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Menkaa Slowatic,,0,0.0,0150,B/7/P,False,Europa,TRAPPIST-1e,B/7/P,False,Europa,TRAPPIST-1e,B/7/P,False,Europa,TRAPPIST-1e,B/7/P,False,Europa,TRAPPIST-1e,B/7/P,False,Europa,TRAPPIST-1e
64,0150_02,Europa,True,B/7/P,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,Wasalm Slowatic,,0,0.0,0150,B/7/P,False,Europa,TRAPPIST-1e,B/7/P,False,Europa,TRAPPIST-1e,B/7/P,False,Europa,TRAPPIST-1e,B/7/P,False,Europa,TRAPPIST-1e,B/7/P,False,Europa,TRAPPIST-1e
70,0158_01,Earth,False,E/9/S,55 Cancri e,26.0,False,832.0,0.0,0.0,21.0,136.0,Dawne Jacobbinson,,0,989.0,0158,E/9/S,False,Earth,55 Cancri e,E/9/S,False,Earth,55 Cancri e,E/9/S,False,Earth,55 Cancri e,E/9/S,False,Earth,55 Cancri e,E/9/S,False,Earth,55 Cancri e
71,0158_02,Earth,False,F/33/S,TRAPPIST-1e,31.0,False,0.0,0.0,705.0,0.0,0.0,Nelle Jacobbinson,,0,705.0,0158,E/9/S,False,Earth,55 Cancri e,E/9/S,False,Earth,55 Cancri e,E/9/S,False,Earth,55 Cancri e,E/9/S,False,Earth,55 Cancri e,E/9/S,False,Earth,55 Cancri e
141,0163_01,Europa,True,B/8/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Kabiton Hetforhaft,True,1,0.0,0163,B/8/P,False,Europa,TRAPPIST-1e,B/8/P,False,Europa,TRAPPIST-1e,B/8/P,False,Europa,TRAPPIST-1e,B/8/P,False,Europa,TRAPPIST-1e,B/8/P,False,Europa,TRAPPIST-1e
142,0163_02,Europa,True,B/8/P,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Scharab Hetforhaft,True,1,0.0,0163,B/8/P,False,Europa,TRAPPIST-1e,B/8/P,False,Europa,TRAPPIST-1e,B/8/P,False,Europa,TRAPPIST-1e,B/8/P,False,Europa,TRAPPIST-1e,B/8/P,False,Europa,TRAPPIST-1e
144,0164_02,Earth,True,G/28/S,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,Ianya Hutchinton,False,1,0.0,0164,G/28/S,False,Earth,TRAPPIST-1e,G/28/S,False,Earth,TRAPPIST-1e,G/28/S,False,Earth,TRAPPIST-1e,G/28/S,False,Earth,TRAPPIST-1e,G/28/S,False,Earth,TRAPPIST-1e
143,0164_01,Earth,False,G/28/S,TRAPPIST-1e,57.0,False,50.0,1688.0,0.0,,135.0,Fany Hutchinton,True,1,1873.0,0164,G/28/S,False,Earth,TRAPPIST-1e,G/28/S,False,Earth,TRAPPIST-1e,G/28/S,False,Earth,TRAPPIST-1e,G/28/S,False,Earth,TRAPPIST-1e,G/28/S,False,Earth,TRAPPIST-1e
146,0167_01,Mars,True,F/35/S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Miten Floaf,True,1,0.0,0167,F/35/S,False,Mars,TRAPPIST-1e,F/35/S,False,Mars,TRAPPIST-1e,F/35/S,False,Mars,TRAPPIST-1e,F/35/S,False,Mars,TRAPPIST-1e,F/35/S,False,Mars,TRAPPIST-1e
147,0167_02,Mars,False,F/35/S,TRAPPIST-1e,27.0,False,1365.0,0.0,48.0,22.0,137.0,Rios Floaf,False,1,1572.0,0167,F/35/S,False,Mars,TRAPPIST-1e,F/35/S,False,Mars,TRAPPIST-1e,F/35/S,False,Mars,TRAPPIST-1e,F/35/S,False,Mars,TRAPPIST-1e,F/35/S,False,Mars,TRAPPIST-1e
78,0175_02,Earth,True,G/25/P,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,Elody Benney,,0,0.0,0175,G/25/P,False,Earth,TRAPPIST-1e,G/25/P,False,Earth,TRAPPIST-1e,G/25/P,False,Earth,TRAPPIST-1e,G/25/P,False,Earth,TRAPPIST-1e,G/25/P,False,Earth,TRAPPIST-1e
80,0175_04,Earth,True,G/25/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Eulah Benney,,0,0.0,0175,G/25/P,False,Earth,TRAPPIST-1e,G/25/P,False,Earth,TRAPPIST-1e,G/25/P,False,Earth,TRAPPIST-1e,G/25/P,False,Earth,TRAPPIST-1e,G/25/P,False,Earth,TRAPPIST-1e
81,0175_05,Earth,False,G/25/P,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Robyny Benney,,0,0.0,0175,G/25/P,False,Earth,TRAPPIST-1e,G/25/P,False,Earth,TRAPPIST-1e,G/25/P,False,Earth,TRAPPIST-1e,G/25/P,False,Earth,TRAPPIST-1e,G/25/P,False,Earth,TRAPPIST-1e
77,0175_01,Earth,True,G/25/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Celis Benney,,0,0.0,0175,G/25/P,False,Earth,TRAPPIST-1e,G/25/P,False,Earth,TRAPPIST-1e,G/25/P,False,Earth,TRAPPIST-1e,G/25/P,False,Earth,TRAPPIST-1e,G/25/P,False,Earth,TRAPPIST-1e
79,0175_03,Earth,True,G/25/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Leence Benney,,0,0.0,0175,G/25/P,False,Earth,TRAPPIST-1e,G/25/P,False,Earth,TRAPPIST-1e,G/25/P,False,Earth,TRAPPIST-1e,G/25/P,False,Earth,TRAPPIST-1e,G/25/P,False,Earth,TRAPPIST-1e
156,0179_01,Earth,False,G/26/P,TRAPPIST-1e,19.0,False,1.0,219.0,673.0,2.0,11.0,Elaney Webstephrey,True,1,906.0,0179,G/26/P,False,Earth,TRAPPIST-1e,G/26/P,False,Earth,TRAPPIST-1e,G/26/P,False,Earth,TRAPPIST-1e,G/26/P,False,Earth,TRAPPIST-1e,G/26/P,False,Earth,TRAPPIST-1e
158,0179_03,Earth,False,G/26/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Sallyl Webstephrey,True,1,0.0,0179,G/26/P,False,Earth,TRAPPIST-1e,G/26/P,False,Earth,TRAPPIST-1e,G/26/P,False,Earth,TRAPPIST-1e,G/26/P,False,Earth,TRAPPIST-1e,G/26/P,False,Earth,TRAPPIST-1e
157,0179_02,Earth,False,G/26/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Raque Webstephrey,False,1,0.0,0179,G/26/P,False,Earth,TRAPPIST-1e,G/26/P,False,Earth,TRAPPIST-1e,G/26/P,False,Earth,TRAPPIST-1e,G/26/P,False,Earth,TRAPPIST-1e,G/26/P,False,Earth,TRAPPIST-1e
167,0192_02,Earth,False,G/29/P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Robyny Adavisons,False,1,0.0,0192,G/29/P,False,Earth,TRAPPIST-1e,G/29/P,False,Earth,TRAPPIST-1e,G/29/P,False,Earth,TRAPPIST-1e,G/29/P,False,Earth,TRAPPIST-1e,G/29/P,False,Earth,TRAPPIST-1e
168,0192_03,Earth,False,G/29/P,TRAPPIST-1e,39.0,False,0.0,0.0,10.0,898.0,0.0,Lilace Adavisons,False,1,908.0,0192,G/29/P,False,Earth,TRAPPIST-1e,G/29/P,False,Earth,TRAPPIST-1e,G/29/P,False,Earth,TRAPPIST-1e,G/29/P,False,Earth,TRAPPIST-1e,G/29/P,False,Earth,TRAPPIST-1e
166,0192_01,Earth,True,G/29/P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Tance Adavisons,True,1,0.0,0192,G/29/P,False,Earth,TRAPPIST-1e,G/29/P,False,Earth,TRAPPIST-1e,G/29/P,False,Earth,TRAPPIST-1e,G/29/P,False,Earth,TRAPPIST-1e,G/29/P,False,Earth,TRAPPIST-1e
169,0193_01,Mars,True,F/41/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Sps Raf,True,1,0.0,0193,F/41/P,False,Mars,TRAPPIST-1e,F/41/P,False,Mars,TRAPPIST-1e,F/41/P,False,Mars,TRAPPIST-1e,F/41/P,False,Mars,TRAPPIST-1e,F/41/P,False,Mars,TRAPPIST-1e
170,0193_02,Mars,False,F/41/P,TRAPPIST-1e,23.0,False,,0.0,8.0,1072.0,0.0,Frook Raf,False,1,1080.0,0193,F/41/P,False,Mars,TRAPPIST-1e,F/41/P,False,Mars,TRAPPIST-1e,F/41/P,False,Mars,TRAPPIST-1e,F/41/P,False,Mars,TRAPPIST-1e,F/41/P,False,Mars,TRAPPIST-1e
171,0193_03,Mars,False,F/41/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Goles Raf,True,1,0.0,0193,F/41/P,False,Mars,TRAPPIST-1e,F/41/P,False,Mars,TRAPPIST-1e,F/41/P,False,Mars,TRAPPIST-1e,F/41/P,False,Mars,TRAPPIST-1e,F/41/P,False,Mars,TRAPPIST-1e
90,0194_03,Europa,False,C/4/P,55 Cancri e,26.0,True,0.0,275.0,0.0,4572.0,163.0,Polar Extraly,,0,5010.0,0194,C/4/P,False,Europa,TRAPPIST-1e,C/4/P,False,Europa,TRAPPIST-1e,C/4/P,False,Europa,TRAPPIST-1e,C/4/P,False,Europa,TRAPPIST-1e,C/4/P,False,Europa,TRAPPIST-1e
89,0194_02,Europa,True,C/4/P,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,Algrafi Extraly,,0,0.0,0194,C/4/P,False,Europa,TRAPPIST-1e,C/4/P,False,Europa,TRAPPIST-1e,C/4/P,False,Europa,TRAPPIST-1e,C/4/P,False,Europa,TRAPPIST-1e,C/4/P,False,Europa,TRAPPIST-1e
88,0194_01,Europa,True,C/4/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Ruchbia Extraly,,0,0.0,0194,C/4/P,False,Europa,TRAPPIST-1e,C/4/P,False,Europa,TRAPPIST-1e,C/4/P,False,Europa,TRAPPIST-1e,C/4/P,False,Europa,TRAPPIST-1e,C/4/P,False,Europa,TRAPPIST-1e
178,0201_01,Europa,True,B/3/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Kaffias Bacistion,True,1,0.0,0201,B/3/S,False,Europa,TRAPPIST-1e,B/3/S,False,Europa,TRAPPIST-1e,B/3/S,False,Europa,TRAPPIST-1e,B/3/S,False,Europa,TRAPPIST-1e,B/3/S,False,Europa,TRAPPIST-1e
179,0201_02,Europa,True,B/3/S,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Edaruma Bacistion,True,1,0.0,0201,B/3/S,False,Europa,TRAPPIST-1e,B/3/S,False,Europa,TRAPPIST-1e,B/3/S,False,Europa,TRAPPIST-1e,B/3/S,False,Europa,TRAPPIST-1e,B/3/S,False,Europa,TRAPPIST-1e
181,0202_02,Europa,False,A/2/P,55 Cancri e,,False,0.0,2433.0,,878.0,443.0,Vegas Embleng,True,1,3754.0,0202,B/9/P,False,Europa,55 Cancri e,B/9/P,False,Europa,55 Cancri e,B/9/P,False,Europa,55 Cancri e,B/9/P,False,Europa,55 Cancri e,B/9/P,False,Europa,55 Cancri e
180,0202_01,Europa,True,B/9/P,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,Pomera Embleng,True,1,0.0,0202,B/9/P,False,Europa,55 Cancri e,B/9/P,False,Europa,55 Cancri e,B/9/P,False,Europa,55 Cancri e,B/9/P,False,Europa,55 Cancri e,B/9/P,False,Europa,55 Cancri e
187,0211_01,Mars,False,F/44/P,TRAPPIST-1e,29.0,False,902.0,1.0,137.0,0.0,0.0,Pebuts Appie,True,1,1040.0,0211,F/44/P,False,Mars,TRAPPIST-1e,F/44/P,False,Mars,TRAPPIST-1e,F/44/P,False,Mars,TRAPPIST-1e,F/44/P,False,Mars,TRAPPIST-1e,F/44/P,False,Mars,TRAPPIST-1e
188,0211_02,Mars,True,F/44/P,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Corsh Appie,True,1,0.0,0211,F/44/P,False,Mars,TRAPPIST-1e,F/44/P,False,Mars,TRAPPIST-1e,F/44/P,False,Mars,TRAPPIST-1e,F/44/P,False,Mars,TRAPPIST-1e,F/44/P,False,Mars,TRAPPIST-1e
189,0211_03,Mars,False,F/44/P,TRAPPIST-1e,17.0,False,848.0,0.0,307.0,182.0,0.0,Picers Date,False,1,1337.0,0211,F/44/P,False,Mars,TRAPPIST-1e,F/44/P,False,Mars,TRAPPIST-1e,F/44/P,False,Mars,TRAPPIST-1e,F/44/P,False,Mars,TRAPPIST-1e,F/44/P,False,Mars,TRAPPIST-1e
190,0212_01,Earth,False,E/9/P,TRAPPIST-1e,13.0,False,192.0,0.0,0.0,51.0,739.0,Inen Workmans,False,1,982.0,0212,E/9/P,False,Earth,TRAPPIST-1e,E/9/P,False,Earth,TRAPPIST-1e,E/9/P,False,Earth,TRAPPIST-1e,E/9/P,False,Earth,TRAPPIST-1e,E/9/P,False,Earth,TRAPPIST-1e
191,0212_02,Earth,False,F/45/P,TRAPPIST-1e,35.0,False,147.0,188.0,0.0,10.0,387.0,Shally Workmans,False,1,732.0,0212,E/9/P,False,Earth,TRAPPIST-1e,E/9/P,False,Earth,TRAPPIST-1e,E/9/P,False,Earth,TRAPPIST-1e,E/9/P,False,Earth,TRAPPIST-1e,E/9/P,False,Earth,TRAPPIST-1e
95,0214_02,Europa,False,E/12/S,TRAPPIST-1e,42.0,False,4762.0,20.0,0.0,4.0,41.0,Genons Pistage,,0,4827.0,0214,E/12/S,False,Europa,TRAPPIST-1e,E/12/S,False,Europa,TRAPPIST-1e,E/12/S,False,Europa,TRAPPIST-1e,E/12/S,False,Europa,TRAPPIST-1e,E/12/S,False,Europa,TRAPPIST-1e
94,0214_01,Europa,False,E/12/S,TRAPPIST-1e,46.0,False,717.0,516.0,4.0,2.0,2439.0,Gorabba Pistage,,0,3678.0,0214,E/12/S,False,Europa,TRAPPIST-1e,E/12/S,False,Europa,TRAPPIST-1e,E/12/S,False,Europa,TRAPPIST-1e,E/12/S,False,Europa,TRAPPIST-1e,E/12/S,False,Europa,TRAPPIST-1e
196,0220_01,Earth,True,G/37/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Tyle Wilsoney,True,1,0.0,0220,G/37/P,False,Earth,TRAPPIST-1e,G/37/P,False,Earth,TRAPPIST-1e,G/37/P,False,Earth,TRAPPIST-1e,G/37/P,False,Earth,TRAPPIST-1e,G/37/P,False,Earth,TRAPPIST-1e
197,0220_02,Earth,False,G/37/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Wena Wilsoney,True,1,0.0,0220,G/37/P,False,Earth,TRAPPIST-1e,G/37/P,False,Earth,TRAPPIST-1e,G/37/P,False,Earth,TRAPPIST-1e,G/37/P,False,Earth,TRAPPIST-1e,G/37/P,False,Earth,TRAPPIST-1e
198,0220_03,Earth,True,G/37/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Branca Wilsoney,False,1,0.0,0220,G/37/P,False,Earth,TRAPPIST-1e,G/37/P,False,Earth,TRAPPIST-1e,G/37/P,False,Earth,TRAPPIST-1e,G/37/P,False,Earth,TRAPPIST-1e,G/37/P,False,Earth,TRAPPIST-1e
199,0220_04,Earth,False,E/10/P,TRAPPIST-1e,25.0,False,122.0,84.0,,0.0,0.0,Dont Wilsoney,False,1,206.0,0220,G/37/P,False,Earth,TRAPPIST-1e,G/37/P,False,Earth,TRAPPIST-1e,G/37/P,False,Earth,TRAPPIST-1e,G/37/P,False,Earth,TRAPPIST-1e,G/37/P,False,Earth,TRAPPIST-1e
200,0220_05,Earth,False,F/48/P,TRAPPIST-1e,16.0,False,0.0,3.0,0.0,0.0,1099.0,Velyne Wilsoney,False,1,1102.0,0220,G/37/P,False,Earth,TRAPPIST-1e,G/37/P,False,Earth,TRAPPIST-1e,G/37/P,False,Earth,TRAPPIST-1e,G/37/P,False,Earth,TRAPPIST-1e,G/37/P,False,Earth,TRAPPIST-1e
201,0220_06,Earth,False,G/37/P,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,Weney Wilsoney,False,1,0.0,0220,G/37/P,False,Earth,TRAPPIST-1e,G/37/P,False,Earth,TRAPPIST-1e,G/37/P,False,Earth,TRAPPIST-1e,G/37/P,False,Earth,TRAPPIST-1e,G/37/P,False,Earth,TRAPPIST-1e
202,0220_07,Earth,True,G/37/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Guye Wilsoney,True,1,0.0,0220,G/37/P,False,Earth,TRAPPIST-1e,G/37/P,False,Earth,TRAPPIST-1e,G/37/P,False,Earth,TRAPPIST-1e,G/37/P,False,Earth,TRAPPIST-1e,G/37/P,False,Earth,TRAPPIST-1e
203,0221_01,Mars,False,E/13/S,55 Cancri e,21.0,False,2237.0,0.0,119.0,0.0,0.0,Cowhex Blan,False,1,2356.0,0221,E/13/S,False,Mars,55 Cancri e,E/13/S,False,Mars,55 Cancri e,E/13/S,False,Mars,55 Cancri e,E/13/S,False,Mars,55 Cancri e,E/13/S,False,Mars,55 Cancri e
205,0221_03,Mars,False,E/13/S,TRAPPIST-1e,33.0,False,1933.0,12.0,188.0,1.0,0.0,Jacks Reke,False,1,2134.0,0221,E/13/S,False,Mars,55 Cancri e,E/13/S,False,Mars,55 Cancri e,E/13/S,False,Mars,55 Cancri e,E/13/S,False,Mars,55 Cancri e,E/13/S,False,Mars,55 Cancri e
206,0221_04,Mars,True,E/13/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Eerch Reke,True,1,0.0,0221,E/13/S,False,Mars,55 Cancri e,E/13/S,False,Mars,55 Cancri e,E/13/S,False,Mars,55 Cancri e,E/13/S,False,Mars,55 Cancri e,E/13/S,False,Mars,55 Cancri e
207,0221_05,Mars,False,E/13/S,TRAPPIST-1e,41.0,False,1230.0,0.0,301.0,43.0,1023.0,Panbug Reke,False,1,2597.0,0221,E/13/S,False,Mars,55 Cancri e,E/13/S,False,Mars,55 Cancri e,E/13/S,False,Mars,55 Cancri e,E/13/S,False,Mars,55 Cancri e,E/13/S,False,Mars,55 Cancri e
208,0221_06,Mars,False,E/13/S,TRAPPIST-1e,16.0,False,915.0,0.0,221.0,234.0,0.0,Gran Reke,False,1,1370.0,0221,E/13/S,False,Mars,55 Cancri e,E/13/S,False,Mars,55 Cancri e,E/13/S,False,Mars,55 Cancri e,E/13/S,False,Mars,55 Cancri e,E/13/S,False,Mars,55 Cancri e
209,0221_07,Mars,True,E/13/S,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Rohs Reke,False,1,0.0,0221,E/13/S,False,Mars,55 Cancri e,E/13/S,False,Mars,55 Cancri e,E/13/S,False,Mars,55 Cancri e,E/13/S,False,Mars,55 Cancri e,E/13/S,False,Mars,55 Cancri e
204,0221_02,Mars,False,E/13/S,TRAPPIST-1e,23.0,False,1215.0,80.0,1.0,2.0,0.0,Yogark Reke,False,1,1298.0,0221,E/13/S,False,Mars,55 Cancri e,E/13/S,False,Mars,55 Cancri e,E/13/S,False,Mars,55 Cancri e,E/13/S,False,Mars,55 Cancri e,E/13/S,False,Mars,55 Cancri e
210,0222_01,Mars,False,F/41/S,TRAPPIST-1e,20.0,False,1406.0,0.0,0.0,11.0,0.0,Gone Perte,False,1,1417.0,0222,F/41/S,False,Mars,TRAPPIST-1e,F/41/S,False,Mars,TRAPPIST-1e,F/41/S,False,Mars,TRAPPIST-1e,F/41/S,False,Mars,TRAPPIST-1e,F/41/S,False,Mars,TRAPPIST-1e
211,0222_02,Mars,True,F/41/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Colf Deva,True,1,0.0,0222,F/41/S,False,Mars,TRAPPIST-1e,F/41/S,False,Mars,TRAPPIST-1e,F/41/S,False,Mars,TRAPPIST-1e,F/41/S,False,Mars,TRAPPIST-1e,F/41/S,False,Mars,TRAPPIST-1e
212,0222_03,Mars,True,E/14/S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Grake Perte,True,1,0.0,0222,F/41/S,False,Mars,TRAPPIST-1e,F/41/S,False,Mars,TRAPPIST-1e,F/41/S,False,Mars,TRAPPIST-1e,F/41/S,False,Mars,TRAPPIST-1e,F/41/S,False,Mars,TRAPPIST-1e
103,0228_04,Europa,False,B/4/S,TRAPPIST-1e,35.0,False,0.0,1442.0,0.0,1813.0,6439.0,Aviton Dompul,,0,9694.0,0228,B/4/S,False,Europa,TRAPPIST-1e,B/4/S,False,Europa,TRAPPIST-1e,B/4/S,False,Europa,TRAPPIST-1e,B/4/S,False,Europa,TRAPPIST-1e,B/4/S,False,Europa,TRAPPIST-1e
102,0228_03,Europa,True,B/4/S,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,Alurops Dompul,,0,0.0,0228,B/4/S,False,Europa,TRAPPIST-1e,B/4/S,False,Europa,TRAPPIST-1e,B/4/S,False,Europa,TRAPPIST-1e,B/4/S,False,Europa,TRAPPIST-1e,B/4/S,False,Europa,TRAPPIST-1e
101,0228_02,Europa,False,B/4/S,55 Cancri e,39.0,,0.0,25273.0,0.0,13.0,1714.0,Zedark Asharing,,0,27000.0,0228,B/4/S,False,Europa,TRAPPIST-1e,B/4/S,False,Europa,TRAPPIST-1e,B/4/S,False,Europa,TRAPPIST-1e,B/4/S,False,Europa,TRAPPIST-1e,B/4/S,False,Europa,TRAPPIST-1e
100,0228_01,Europa,True,B/4/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Azhasim Dompul,,0,0.0,0228,B/4/S,False,Europa,TRAPPIST-1e,B/4/S,False,Europa,TRAPPIST-1e,B/4/S,False,Europa,TRAPPIST-1e,B/4/S,False,Europa,TRAPPIST-1e,B/4/S,False,Europa,TRAPPIST-1e
