index,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,set,Expenses,FirstName,LastName,group,id,group_size,Financial,TravellerType,Cabin_y,LastName_y,HomePlanet_y,Cabin_deck,Cabin_num,Cabin_side,Cabin_Region1,Cabin_Region2,Cabin_Region3,Cabin_Region4,Cabin_Region5,Cabin_Region6,Age_group
69,0073_01,Mars,False,D/3/P,PSO J318.5-22,37.0,False,46.0,83.0,738.0,0.0,12.0,Gorn Make,False,1,879.0,Gorn,Make,73,1,1,poor,INDIVIDUAL,D/3/P,Make,Mars,D,3,P,True,False,False,False,False,False,5
70,0074_01,Europa,False,C/3/S,TRAPPIST-1e,42.0,False,1.0,8397.0,0.0,0.0,506.0,Aldibah Mostedry,True,1,8904.0,Aldibah,Mostedry,74,1,1,middle,INDIVIDUAL,C/3/S,Mostedry,Europa,C,3,S,True,False,False,False,False,False,5
31,0075_01,Earth,False,G/11/S,TRAPPIST-1e,19.0,False,598.0,0.0,30.0,0.0,0.0,Shally Jimes,,0,628.0,Shally,Jimes,75,1,1,poor,INDIVIDUAL,G/11/S,Jimes,Earth,G,11,S,True,False,False,False,False,False,3
71,0076_01,Mars,False,F/18/S,TRAPPIST-1e,27.0,False,147.0,0.0,1018.0,0.0,0.0,Conk Dal,True,1,1165.0,Conk,Dal,76,1,1,poor,INDIVIDUAL,F/18/S,Dal,Mars,F,18,S,True,False,False,False,False,False,4
72,0077_01,Mars,False,F/15/P,TRAPPIST-1e,28.0,False,14.0,0.0,1295.0,0.0,0.0,Pon Blité,True,1,1309.0,Pon,Blité,77,1,1,poor,INDIVIDUAL,F/15/P,Blité,Mars,F,15,P,True,False,False,False,False,False,4
73,0078_01,Europa,False,C/4/S,TRAPPIST-1e,38.0,False,0.0,5840.0,0.0,321.0,9654.0,Spuri Pokerheed,False,1,15815.0,Spuri,Pokerheed,78,1,1,rich,INDIVIDUAL,C/4/S,Pokerheed,Europa,C,4,S,True,False,False,False,False,False,5
32,0079_01,Earth,True,G/12/S,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,Verney Sullones,,0,0.0,Verney,Sullones,79,1,1,poor,INDIVIDUAL,G/12/S,Sullones,Earth,G,12,S,True,False,False,False,False,False,5
33,0080_01,Earth,False,G/7/P,TRAPPIST-1e,23.0,False,14.0,870.0,0.0,0.0,23.0,Wandy Llobsoney,,0,907.0,Wandy,Llobsoney,80,1,1,poor,INDIVIDUAL,G/7/P,Llobsoney,Earth,G,7,P,True,False,False,False,False,False,4
74,0081_01,Earth,True,G/13/S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Dellie Vinozarks,False,1,0.0,Dellie,Vinozarks,81,1,1,poor,INDIVIDUAL,G/13/S,Vinozarks,Earth,G,13,S,True,False,False,False,False,False,3
77,0082_03,Mars,False,F/16/P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,,True,1,0.0,,Datte,82,3,3,poor,GROUP,F/16/P,Datte,Mars,F,16,P,True,False,False,False,False,False,2
76,0082_02,Mars,True,F/16/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Eaturs Datte,True,1,0.0,Eaturs,Datte,82,2,3,poor,FAMILY,F/16/P,Datte,Mars,F,16,P,True,False,False,False,False,False,2
75,0082_01,Mars,False,F/16/P,TRAPPIST-1e,42.0,False,7406.0,0.0,0.0,0.0,0.0,Totse Datte,False,1,7406.0,Totse,Datte,82,1,3,middle,FAMILY,F/16/P,Datte,Mars,F,16,P,True,False,False,False,False,False,5
34,0083_01,Earth,False,G/8/P,TRAPPIST-1e,24.0,False,483.0,0.0,87.0,214.0,0.0,Lilasa Barris,,0,784.0,Lilasa,Barris,83,1,1,poor,INDIVIDUAL,G/8/P,Barris,Earth,G,8,P,True,False,False,False,False,False,4
78,0084_01,Earth,False,G/14/S,TRAPPIST-1e,24.0,False,688.0,0.0,0.0,0.0,17.0,Coren Coopezmaney,True,1,705.0,Coren,Coopezmaney,84,1,1,poor,INDIVIDUAL,G/14/S,Coopezmaney,Earth,G,14,S,True,False,False,False,False,False,4
79,0085_01,Europa,True,C/5/S,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Furudah Ellcefulve,True,1,0.0,Furudah,Ellcefulve,85,1,1,poor,INDIVIDUAL,C/5/S,Ellcefulve,Europa,C,5,S,True,False,False,False,False,False,5
80,0086_01,Earth,False,F/17/P,TRAPPIST-1e,43.0,False,211.0,0.0,0.0,638.0,513.0,Jodye Kinson,False,1,1362.0,Jodye,Kinson,86,1,1,poor,INDIVIDUAL,F/17/P,Kinson,Earth,F,17,P,True,False,False,False,False,False,5
35,0087_01,Earth,False,E/3/P,TRAPPIST-1e,19.0,False,0.0,20.0,135.0,265.0,367.0,Meremy Jarvey,,0,787.0,Meremy,Jarvey,87,1,1,poor,INDIVIDUAL,E/3/P,Jarvey,Earth,E,3,P,True,False,False,False,False,False,3
81,0088_01,Mars,True,E/5/S,PSO J318.5-22,45.0,False,0.0,0.0,0.0,0.0,0.0,Stmeal Sacre,True,1,0.0,Stmeal,Sacre,88,1,1,poor,INDIVIDUAL,E/5/S,Sacre,Mars,E,5,S,True,False,False,False,False,False,5
36,0089_01,Mars,True,F/19/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Ors Cha,,0,0.0,Ors,Cha,89,1,1,poor,INDIVIDUAL,F/19/S,Cha,Mars,F,19,S,True,False,False,False,False,False,4
82,0090_01,Earth,True,G/15/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Heremy Santry,True,1,0.0,Heremy,Santry,90,1,1,poor,INDIVIDUAL,G/15/S,Santry,Earth,G,15,S,True,False,False,False,False,False,5
84,0091_02,Earth,False,F/20/S,TRAPPIST-1e,27.0,False,1.0,697.0,31.0,188.0,0.0,Tinez Yorkland,False,1,917.0,Tinez,Yorkland,91,2,2,poor,FAMILY,G/16/S,Yorkland,Earth,F,20,S,True,False,False,False,False,False,4
83,0091_01,Earth,True,G/16/S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Deanne Yorkland,True,1,0.0,Deanne,Yorkland,91,1,2,poor,FAMILY,G/16/S,Yorkland,Earth,G,16,S,True,False,False,False,False,False,4
86,0092_02,Earth,True,G/9/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Stald Hewson,True,1,0.0,Stald,Hewson,92,2,3,poor,FAMILY,G/9/P,Dunnisey,Earth,G,9,P,True,False,False,False,False,False,1
87,0092_03,Earth,True,G/9/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Tiney Hewson,True,1,0.0,Tiney,Hewson,92,3,3,poor,FAMILY,G/9/P,Dunnisey,Earth,G,9,P,True,False,False,False,False,False,2
85,0092_01,Earth,False,G/9/P,TRAPPIST-1e,19.0,False,0.0,0.0,670.0,1.0,34.0,Gracy Dunnisey,False,1,705.0,Gracy,Dunnisey,92,1,3,poor,GROUP,G/9/P,Dunnisey,Earth,G,9,P,True,False,False,False,False,False,3
37,0093_01,Earth,False,G/10/P,TRAPPIST-1e,27.0,False,66.0,1736.0,0.0,0.0,15.0,Krisa Dukertyler,,0,1817.0,Krisa,Dukertyler,93,1,1,rich,INDIVIDUAL,G/10/P,Dukertyler,Earth,G,10,P,True,False,False,False,False,False,4
38,0094_01,Earth,True,G/17/S,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Jaye Santantines,,0,0.0,Jaye,Santantines,94,1,2,poor,FAMILY,G/17/S,Santantines,Earth,G,17,S,True,False,False,False,False,False,2
39,0094_02,Earth,False,F/21/S,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,866.0,0.0,Terta Santantines,,0,866.0,Terta,Santantines,94,2,2,poor,FAMILY,G/17/S,Santantines,Earth,F,21,S,True,False,False,False,False,False,5
40,0095_01,Earth,False,F/18/P,PSO J318.5-22,23.0,False,0.0,0.0,1235.0,0.0,0.0,Toddie Benderez,,0,1235.0,Toddie,Benderez,95,1,1,poor,INDIVIDUAL,F/18/P,Benderez,Earth,F,18,P,True,False,False,False,False,False,4
41,0096_01,Earth,False,F/22/S,PSO J318.5-22,30.0,False,1.0,0.0,1585.0,0.0,484.0,Leenny Swanardy,,0,2070.0,Leenny,Swanardy,96,1,1,rich,INDIVIDUAL,F/22/S,Swanardy,Earth,F,22,S,True,False,False,False,False,False,4
88,0097_01,Europa,False,A/2/S,TRAPPIST-1e,54.0,False,0.0,1208.0,0.0,3.0,637.0,Alchium Fictful,False,1,1848.0,Alchium,Fictful,97,1,1,rich,INDIVIDUAL,A/2/S,Fictful,Europa,A,2,S,True,False,False,False,False,False,6
89,0098_01,Earth,False,G/11/P,TRAPPIST-1e,26.0,False,0.0,856.0,5.0,32.0,0.0,Doria Carezquez,False,1,893.0,Doria,Carezquez,98,1,2,poor,FAMILY,G/11/P,Carezquez,Earth,G,11,P,True,False,False,False,False,False,4
90,0098_02,Earth,False,G/11/P,TRAPPIST-1e,26.0,False,0.0,2811.0,957.0,0.0,87.0,Leence Carezquez,True,1,3855.0,Leence,Carezquez,98,2,2,rich,FAMILY,G/11/P,Carezquez,Earth,G,11,P,True,False,False,False,False,False,4
92,0099_02,Earth,True,G/12/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Thewis Connelson,True,1,0.0,Thewis,Connelson,99,2,2,poor,GROUP,F/19/P,Leetersoney,Earth,G,12,P,True,False,False,False,False,False,2
91,0099_01,Earth,False,F/19/P,PSO J318.5-22,23.0,False,311.0,427.0,526.0,37.0,0.0,Aliey Leetersoney,False,1,1301.0,Aliey,Leetersoney,99,1,2,poor,GROUP,F/19/P,Leetersoney,Earth,F,19,P,True,False,False,False,False,False,4
42,0100_01,Earth,False,G/13/P,TRAPPIST-1e,,,0.0,17.0,997.0,0.0,0.0,Dary Cochrisons,,0,1014.0,Dary,Cochrisons,100,1,2,poor,FAMILY,G/13/P,Cochrisons,Earth,G,13,P,True,False,False,False,False,False,0
43,0100_02,Earth,False,G/13/P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Mael Cochrisons,,0,0.0,Mael,Cochrisons,100,2,2,poor,FAMILY,G/13/P,Cochrisons,Earth,G,13,P,True,False,False,False,False,False,2
93,0101_01,Mars,True,,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Book Trad,True,1,0.0,Book,Trad,101,1,1,poor,INDIVIDUAL,,Trad,Mars,,-1,,True,False,False,False,False,False,5
94,0102_01,Earth,False,F/23/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,830.0,91.0,Ritany Holson,False,1,921.0,Ritany,Holson,102,1,1,poor,INDIVIDUAL,F/23/S,Holson,Earth,F,23,S,True,False,False,False,False,False,3
95,0103_01,Earth,False,F/24/S,TRAPPIST-1e,24.0,False,0.0,,0.0,0.0,17.0,Arlen Mclainez,True,1,17.0,Arlen,Mclainez,103,1,3,poor,FAMILY,F/24/S,Mclainez,Earth,F,24,S,True,False,False,False,False,False,4
96,0103_02,Earth,True,G/18/S,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,Shaele Mclainez,True,1,0.0,Shaele,Mclainez,103,2,3,poor,FAMILY,F/24/S,Mclainez,Earth,G,18,S,True,False,False,False,False,False,2
97,0103_03,Earth,True,G/18/S,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Fanne Mclainez,False,1,0.0,Fanne,Mclainez,103,3,3,poor,FAMILY,F/24/S,Mclainez,Earth,G,18,S,True,False,False,False,False,False,2
44,0104_01,Earth,False,F/25/S,TRAPPIST-1e,20.0,False,1.0,0.0,0.0,599.0,0.0,Alene Rochan,,0,600.0,Alene,Rochan,104,1,1,poor,INDIVIDUAL,F/25/S,Rochan,Earth,F,25,S,True,False,False,False,False,False,3
98,0105_01,Earth,False,F/21/P,TRAPPIST-1e,27.0,False,0.0,0.0,570.0,2.0,131.0,Carry Cleachrand,False,1,703.0,Carry,Cleachrand,105,1,1,poor,INDIVIDUAL,F/21/P,Cleachrand,Earth,F,21,P,True,False,False,False,False,False,4
45,0106_01,Earth,True,F/26/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Therly Puckenton,,0,0.0,Therly,Puckenton,106,1,1,poor,INDIVIDUAL,F/26/S,Puckenton,Earth,F,26,S,True,False,False,False,False,False,3
99,0107_01,Mars,False,D/2/S,TRAPPIST-1e,21.0,False,1743.0,5.0,17.0,0.0,0.0,Coobix Hart,False,1,1765.0,Coobix,Hart,107,1,1,rich,INDIVIDUAL,D/2/S,Hart,Mars,D,2,S,True,False,False,False,False,False,4
100,0108_01,Earth,True,G/19/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Natald Handertiz,False,1,0.0,Natald,Handertiz,108,1,3,poor,FAMILY,G/19/S,Handertiz,Earth,G,19,S,True,False,False,False,False,False,4
101,0108_02,Earth,False,G/19/S,TRAPPIST-1e,31.0,False,562.0,0.0,326.0,0.0,0.0,,False,1,888.0,,Handertiz,108,2,3,poor,GROUP,G/19/S,Handertiz,Earth,G,19,S,True,False,False,False,False,False,5
102,0108_03,Earth,False,G/19/S,TRAPPIST-1e,0.0,,0.0,0.0,0.0,0.0,0.0,Oline Handertiz,True,1,0.0,Oline,Handertiz,108,3,3,poor,FAMILY,G/19/S,Handertiz,Earth,G,19,S,True,False,False,False,False,False,1
46,0109_01,Earth,False,F/22/P,TRAPPIST-1e,34.0,False,0.0,0.0,39.0,1.0,556.0,Tonald Wolferton,,0,596.0,Tonald,Wolferton,109,1,1,poor,INDIVIDUAL,F/22/P,Wolferton,Earth,F,22,P,True,False,False,False,False,False,5
105,0110_03,Europa,False,B/5/P,TRAPPIST-1e,42.0,False,2209.0,11418.0,0.0,1868.0,445.0,Alaratz Aloubtled,True,1,15940.0,Alaratz,Aloubtled,110,3,4,rich,FAMILY,B/5/P,Aloubtled,Europa,B,5,P,True,False,False,False,False,False,5
103,0110_01,Europa,False,,TRAPPIST-1e,32.0,False,0.0,410.0,6.0,3929.0,764.0,Graviph Aloubtled,False,1,5109.0,Graviph,Aloubtled,110,1,4,middle,FAMILY,B/5/P,Aloubtled,Europa,,-1,,True,False,False,False,False,False,5
104,0110_02,Europa,False,B/5/P,TRAPPIST-1e,40.0,False,0.0,331.0,0.0,0.0,1687.0,Aldeba Bootious,False,1,2018.0,Aldeba,Bootious,110,2,4,rich,GROUP,B/5/P,Aloubtled,Europa,B,5,P,True,False,False,False,False,False,5
106,0110_04,Europa,True,B/5/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Izark Aloubtled,True,1,0.0,Izark,Aloubtled,110,4,4,poor,FAMILY,B/5/P,Aloubtled,Europa,B,5,P,True,False,False,False,False,False,4
107,0111_01,Europa,True,E/6/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Aldera Supred,True,1,0.0,Aldera,Supred,111,1,1,poor,INDIVIDUAL,E/6/S,Supred,Europa,E,6,S,True,False,False,False,False,False,4
108,0112_01,Europa,False,B/1/S,55 Cancri e,48.0,True,0.0,2537.0,87.0,17.0,13.0,Moth Cowtale,True,1,2654.0,Moth,Cowtale,112,1,1,rich,INDIVIDUAL,B/1/S,Cowtale,Europa,B,1,S,True,False,False,False,False,False,5
109,0113_01,Earth,False,F/23/P,TRAPPIST-1e,64.0,False,0.0,0.0,804.0,0.0,0.0,Idary Carvis,True,1,804.0,Idary,Carvis,113,1,1,poor,INDIVIDUAL,F/23/P,Carvis,Earth,F,23,P,True,False,False,False,False,False,7
110,0114_01,Earth,False,G/20/S,TRAPPIST-1e,27.0,False,82.0,157.0,429.0,238.0,1.0,Maura Beckerson,False,1,907.0,Maura,Beckerson,114,1,1,poor,INDIVIDUAL,G/20/S,Beckerson,Earth,G,20,S,True,False,False,False,False,False,4
111,0115_01,Mars,True,F/24/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,,Rohs Pead,True,1,0.0,Rohs,Pead,115,1,1,poor,INDIVIDUAL,F/24/P,Pead,Mars,F,24,P,True,False,False,False,False,False,4
112,0116_01,Europa,False,D/4/P,TRAPPIST-1e,33.0,False,1.0,2223.0,0.0,12.0,404.0,Alhenah Suptive,True,1,2640.0,Alhenah,Suptive,116,1,1,rich,INDIVIDUAL,D/4/P,Suptive,Europa,D,4,P,True,False,False,False,False,False,5
47,0117_01,Earth,False,E/4/P,PSO J318.5-22,24.0,False,0.0,22.0,82.0,0.0,686.0,Megany Ewiseston,,0,790.0,Megany,Ewiseston,117,1,1,poor,INDIVIDUAL,E/4/P,Ewiseston,Earth,E,4,P,True,False,False,False,False,False,4
48,0118_01,Earth,False,G/14/P,TRAPPIST-1e,29.0,False,14.0,869.0,,1.0,0.0,Troyce Moodmandez,,0,884.0,Troyce,Moodmandez,118,1,1,poor,INDIVIDUAL,G/14/P,Moodmandez,Earth,G,14,P,True,False,False,False,False,False,4
113,0119_01,Europa,False,A/0/P,TRAPPIST-1e,39.0,False,0.0,2344.0,0.0,65.0,6898.0,Batan Coning,False,1,9307.0,Batan,Coning,119,1,2,middle,FAMILY,A/0/P,Coning,Europa,A,0,P,True,False,False,False,False,False,5
114,0119_02,Europa,True,A/0/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Kleeiak Coning,True,1,0.0,Kleeiak,Coning,119,2,2,poor,FAMILY,A/0/P,Coning,Europa,A,0,P,True,False,False,False,False,False,3
115,0120_01,Mars,True,F/25/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Bees Sacre,True,1,0.0,Bees,Sacre,120,1,1,poor,INDIVIDUAL,F/25/P,Sacre,Mars,F,25,P,True,False,False,False,False,False,4
49,0121_01,Earth,False,F/26/P,TRAPPIST-1e,20.0,False,1037.0,1.0,2.0,0.0,1576.0,Kendy Mayson,,0,2616.0,Kendy,Mayson,121,1,1,rich,INDIVIDUAL,F/26/P,Mayson,Earth,F,26,P,True,False,False,False,False,False,3
116,0122_01,Earth,False,G/21/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,699.0,74.0,Shelle Hayder,False,1,773.0,Shelle,Hayder,122,1,1,poor,INDIVIDUAL,G/21/S,Hayder,Earth,G,21,S,True,False,False,False,False,False,4
117,0123_01,Earth,False,F/27/P,TRAPPIST-1e,18.0,False,55.0,597.0,49.0,0.0,1.0,Iree Fielson,False,1,702.0,Iree,Fielson,123,1,1,poor,INDIVIDUAL,F/27/P,Fielson,Earth,F,27,P,True,False,False,False,False,False,3
50,0124_01,Earth,True,G/15/P,55 Cancri e,5.0,False,0.0,0.0,0.0,0.0,0.0,Karay Camerrison,,0,0.0,Karay,Camerrison,124,1,1,poor,INDIVIDUAL,G/15/P,Camerrison,Earth,G,15,P,True,False,False,False,False,False,2
51,0125_01,Europa,True,B/6/P,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Saiphda Fulatorly,,0,0.0,Saiphda,Fulatorly,125,1,2,poor,FAMILY,B/6/P,Fulatorly,Europa,B,6,P,True,False,False,False,False,False,4
52,0125_02,Europa,False,B/6/P,TRAPPIST-1e,16.0,False,3966.0,2872.0,0.0,0.0,2458.0,Hadira Fulatorly,,0,9296.0,Hadira,Fulatorly,125,2,2,middle,FAMILY,B/6/P,Fulatorly,Europa,B,6,P,True,False,False,False,False,False,3
118,0126_01,Mars,True,F/27/S,TRAPPIST-1e,67.0,False,0.0,0.0,0.0,0.0,0.0,Milly Mish,True,1,0.0,Milly,Mish,126,1,1,poor,INDIVIDUAL,F/27/S,Mish,Mars,F,27,S,True,False,False,False,False,False,7
119,0127_01,Mars,False,E/7/S,TRAPPIST-1e,35.0,False,701.0,0.0,296.0,0.0,25.0,Miloss Mesty,False,1,1022.0,Miloss,Mesty,127,1,1,poor,INDIVIDUAL,E/7/S,Mesty,Mars,E,7,S,True,False,False,False,False,False,5
120,0128_01,Mars,False,D/3/S,TRAPPIST-1e,61.0,True,2353.0,334.0,9.0,316.0,2.0,Grohs Fles,False,1,3014.0,Grohs,Fles,128,1,2,rich,FAMILY,D/3/S,Fles,Mars,D,3,S,True,False,False,False,False,False,7
121,0128_02,Mars,False,E/8/S,TRAPPIST-1e,45.0,False,2103.0,6.0,0.0,0.0,0.0,Barave Fles,False,1,2109.0,Barave,Fles,128,2,2,rich,FAMILY,D/3/S,Fles,Mars,E,8,S,True,False,False,False,False,False,5
122,0129_01,Earth,True,G/22/S,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,Race Fowles,True,1,0.0,Race,Fowles,129,1,1,poor,INDIVIDUAL,G/22/S,Fowles,Earth,G,22,S,True,False,False,False,False,False,4
53,0130_01,Earth,True,G/16/P,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,Catha Gilesonston,,0,0.0,Catha,Gilesonston,130,1,1,poor,INDIVIDUAL,G/16/P,Gilesonston,Earth,G,16,P,True,False,False,False,False,False,2
54,0131_01,Earth,False,F/28/S,55 Cancri e,36.0,False,0.0,0.0,571.0,36.0,0.0,Vine Simstravery,,0,607.0,Vine,Simstravery,131,1,1,poor,INDIVIDUAL,F/28/S,Simstravery,Earth,F,28,S,True,False,False,False,False,False,5
55,0132_01,Mars,False,D/4/S,55 Cancri e,26.0,False,46.0,315.0,2305.0,0.0,97.0,Stech Potte,,0,2763.0,Stech,Potte,132,1,1,rich,INDIVIDUAL,D/4/S,Potte,Mars,D,4,S,True,False,False,False,False,False,4
123,0133_01,Mars,True,F/29/S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Flynx Blie,True,1,0.0,Flynx,Blie,133,1,2,poor,FAMILY,F/29/S,Blie,Mars,F,29,S,True,False,False,False,False,False,3
124,0133_02,Mars,False,D/5/S,TRAPPIST-1e,36.0,False,2738.0,0.0,0.0,0.0,0.0,Egrasp Blie,False,1,2738.0,Egrasp,Blie,133,2,2,rich,FAMILY,F/29/S,Blie,Mars,D,5,S,True,False,False,False,False,False,5
125,0134_01,Earth,False,G/17/P,TRAPPIST-1e,19.0,False,0.0,14.0,730.0,0.0,0.0,Camina Harmontry,True,1,744.0,Camina,Harmontry,134,1,1,poor,INDIVIDUAL,G/17/P,Harmontry,Earth,G,17,P,True,False,False,False,False,False,3
56,0135_01,Earth,False,F/28/P,TRAPPIST-1e,40.0,False,413.0,514.0,1.0,0.0,0.0,Rica Hammonton,,0,928.0,Rica,Hammonton,135,1,1,poor,INDIVIDUAL,F/28/P,Hammonton,Earth,F,28,P,True,False,False,False,False,False,5
126,0136_01,Earth,False,G/23/S,PSO J318.5-22,47.0,False,97.0,418.0,126.0,25.0,55.0,,False,1,721.0,,,136,1,1,poor,INDIVIDUAL,G/23/S,,Earth,G,23,S,True,False,False,False,False,False,5
57,0137_01,Earth,True,G/24/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Jilley Harry,,0,0.0,Jilley,Harry,137,1,1,poor,INDIVIDUAL,G/24/S,Harry,Earth,G,24,S,True,False,False,False,False,False,4
128,0138_02,Earth,False,E/5/P,,34.0,False,0.0,22.0,0.0,564.0,207.0,Monah Gambs,False,1,793.0,Monah,Gambs,138,2,2,poor,FAMILY,G/18/P,Gambs,Earth,E,5,P,True,False,False,False,False,False,5
127,0138_01,Earth,True,G/18/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Fayene Gambs,True,1,0.0,Fayene,Gambs,138,1,2,poor,FAMILY,G/18/P,Gambs,Earth,G,18,P,True,False,False,False,False,False,3
129,0139_01,Europa,True,C/6/S,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,Charda Myling,True,1,0.0,Charda,Myling,139,1,1,poor,INDIVIDUAL,C/6/S,Myling,Europa,C,6,S,True,False,False,False,False,False,5
130,0140_01,Earth,True,G/19/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Evaley Mejiaddox,True,1,0.0,Evaley,Mejiaddox,140,1,2,poor,GROUP,G/19/P,Mejiaddox,Earth,G,19,P,True,False,False,False,False,False,4
131,0140_02,Earth,False,F/29/P,TRAPPIST-1e,26.0,False,440.0,0.0,0.0,0.0,462.0,Verney Whitakers,False,1,902.0,Verney,Whitakers,140,2,2,poor,GROUP,G/19/P,Mejiaddox,Earth,F,29,P,True,False,False,False,False,False,4
132,0141_01,Mars,False,F/30/P,TRAPPIST-1e,31.0,False,,0.0,97.0,0.0,0.0,Pyrohs Harte,False,1,97.0,Pyrohs,Harte,141,1,1,poor,INDIVIDUAL,F/30/P,Harte,Mars,F,30,P,True,False,False,False,False,False,5
59,0142_02,Mars,False,F/30/S,TRAPPIST-1e,23.0,False,378.0,402.0,0.0,0.0,509.0,Swafox Buth,,0,1289.0,Swafox,Buth,142,2,3,poor,FAMILY,F/30/S,Buth,Mars,F,30,S,True,False,False,False,False,False,4
58,0142_01,Mars,True,F/30/S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Oakes Buth,,0,0.0,Oakes,Buth,142,1,3,poor,FAMILY,F/30/S,Buth,Mars,F,30,S,True,False,False,False,False,False,2
60,0142_03,Mars,False,F/30/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Gacke Buth,,0,0.0,Gacke,Buth,142,3,3,poor,FAMILY,F/30/S,Buth,Mars,F,30,S,True,False,False,False,False,False,1
61,0143_01,Europa,False,C/2/P,55 Cancri e,30.0,False,0.0,8853.0,6108.0,29.0,3523.0,Alaton Unloweedic,,0,18513.0,Alaton,Unloweedic,143,1,1,rich,INDIVIDUAL,C/2/P,Unloweedic,Europa,C,2,P,True,False,False,False,False,False,4
133,0144_01,Earth,False,F/31/S,TRAPPIST-1e,20.0,False,0.0,420.0,210.0,0.0,0.0,Guadae Dayers,True,1,630.0,Guadae,Dayers,144,1,1,poor,INDIVIDUAL,F/31/S,Dayers,Earth,F,31,S,True,False,False,False,False,False,3
62,0145_01,Earth,False,E/6/P,TRAPPIST-1e,56.0,False,0.0,44.0,23.0,723.0,0.0,Arlie Hodes,,0,790.0,Arlie,Hodes,145,1,1,poor,INDIVIDUAL,E/6/P,Hodes,Earth,E,6,P,True,False,False,False,False,False,6
134,0146_01,Earth,False,G/25/S,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,Verly Wolferguson,False,1,0.0,Verly,Wolferguson,146,1,1,poor,INDIVIDUAL,G/25/S,Wolferguson,Earth,G,25,S,True,False,False,False,False,False,6
135,0147_01,Earth,True,G/26/S,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Samie Hubbarrison,True,1,0.0,Samie,Hubbarrison,147,1,1,poor,INDIVIDUAL,G/26/S,Hubbarrison,Earth,G,26,S,True,False,False,False,False,False,5
136,0148_01,Mars,False,F/31/P,TRAPPIST-1e,42.0,False,1072.0,0.0,10.0,0.0,76.0,Corsh Pashe,False,1,1158.0,Corsh,Pashe,148,1,1,poor,INDIVIDUAL,F/31/P,Pashe,Mars,F,31,P,True,False,False,False,False,False,5
137,0149_01,Earth,True,G/27/S,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,Billya Hubbarrison,True,1,0.0,Billya,Hubbarrison,149,1,1,poor,INDIVIDUAL,G/27/S,Hubbarrison,Earth,G,27,S,True,False,False,False,False,False,0
